oversampler,rf__class_weight,rf__criterion,rf__max_depth,rf__max_features,rf__n_estimators,undersampler,Accuracy
SMOTE(random_state=1410950),balanced,entropy,500.0,,500,RandomUnderSampler(random_state=1410950),0.6398064086706496
SMOTE(random_state=1410950),balanced,entropy,500.0,,500,NearMiss(),0.3573913137208932
SMOTE(random_state=1410950),balanced,entropy,500.0,,1000,passthrough,0.7301462444521694
SMOTE(random_state=1410950),balanced,entropy,500.0,,1000,RandomUnderSampler(random_state=1410950),0.6377155468604736
SMOTE(random_state=1410950),balanced,entropy,500.0,,1000,NearMiss(),0.35739212214793675
SMOTE(random_state=1410950),balanced,entropy,,sqrt,10,passthrough,0.7224799307986451
SMOTE(random_state=1410950),balanced,entropy,,sqrt,10,RandomUnderSampler(random_state=1410950),0.597069182491626
SMOTE(random_state=1410950),balanced,entropy,,sqrt,10,NearMiss(),0.39828020620279125
SMOTE(random_state=1410950),balanced,entropy,,sqrt,100,passthrough,0.7338606972413774
SMOTE(random_state=1410950),balanced,entropy,,sqrt,100,RandomUnderSampler(random_state=1410950),0.6288910267292929
SMOTE(random_state=1410950),balanced,entropy,,sqrt,100,NearMiss(),0.4077978177859339
SMOTE(random_state=1410950),balanced,entropy,,sqrt,500,passthrough,0.7340924463271812
SMOTE(random_state=1410950),balanced,entropy,,sqrt,500,RandomUnderSampler(random_state=1410950),0.6288894098752058
SMOTE(random_state=1410950),balanced,entropy,,sqrt,500,NearMiss(),0.40362148367920536
SMOTE(random_state=1410950),balanced,entropy,,sqrt,1000,passthrough,0.7340935242299059
SMOTE(random_state=1410950),balanced,entropy,,sqrt,1000,RandomUnderSampler(random_state=1410950),0.6300524669151233
SMOTE(random_state=1410950),balanced,entropy,,sqrt,1000,NearMiss(),0.4061734183798583
SMOTE(random_state=1410950),balanced,entropy,,log2,10,passthrough,0.7224799307986451
SMOTE(random_state=1410950),balanced,entropy,,log2,10,RandomUnderSampler(random_state=1410950),0.597069182491626
SMOTE(random_state=1410950),balanced,entropy,,log2,10,NearMiss(),0.39828020620279125
SMOTE(random_state=1410950),balanced,entropy,,log2,100,passthrough,0.7338606972413774
SMOTE(random_state=1410950),balanced,entropy,,log2,100,RandomUnderSampler(random_state=1410950),0.6288910267292929
SMOTE(random_state=1410950),balanced,entropy,,log2,100,NearMiss(),0.4077978177859339
SMOTE(random_state=1410950),balanced,entropy,,log2,500,passthrough,0.7340924463271812
SMOTE(random_state=1410950),balanced,entropy,,log2,500,RandomUnderSampler(random_state=1410950),0.6288894098752058
SMOTE(random_state=1410950),balanced,entropy,,log2,500,NearMiss(),0.40362148367920536
SMOTE(random_state=1410950),balanced,entropy,,log2,1000,passthrough,0.7340935242299059
SMOTE(random_state=1410950),balanced,entropy,,log2,1000,RandomUnderSampler(random_state=1410950),0.6300524669151233
SMOTE(random_state=1410950),balanced,entropy,,log2,1000,NearMiss(),0.4061734183798583
SMOTE(random_state=1410950),balanced,entropy,,,10,passthrough,0.7138882376559927
SMOTE(random_state=1410950),balanced,entropy,,,10,RandomUnderSampler(random_state=1410950),0.61309570967768
SMOTE(random_state=1410950),balanced,entropy,,,10,NearMiss(),0.3504283315952152
SMOTE(random_state=1410950),balanced,entropy,,,100,passthrough,0.7259658682102234
SMOTE(random_state=1410950),balanced,entropy,,,100,RandomUnderSampler(random_state=1410950),0.6377152773847924
SMOTE(random_state=1410950),balanced,entropy,,,100,NearMiss(),0.3585527539067237
SMOTE(random_state=1410950),balanced,entropy,,,500,passthrough,0.7301457055008072
SMOTE(random_state=1410950),balanced,entropy,,,500,RandomUnderSampler(random_state=1410950),0.6398064086706496
SMOTE(random_state=1410950),balanced,entropy,,,500,NearMiss(),0.3573913137208932
SMOTE(random_state=1410950),balanced,entropy,,,1000,passthrough,0.7301462444521694
SMOTE(random_state=1410950),balanced,entropy,,,1000,RandomUnderSampler(random_state=1410950),0.6377155468604736
SMOTE(random_state=1410950),balanced,entropy,,,1000,NearMiss(),0.35739212214793675
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,sqrt,10,passthrough,0.7131927209229003
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,sqrt,10,RandomUnderSampler(random_state=1410950),0.5989288341673605
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,sqrt,10,NearMiss(),0.407099875771711
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,sqrt,100,passthrough,0.7287533246562165
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,sqrt,100,RandomUnderSampler(random_state=1410950),0.6247103810116655
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,sqrt,100,NearMiss(),0.4089584495447208
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,sqrt,500,passthrough,0.7315413200535718
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,sqrt,500,RandomUnderSampler(random_state=1410950),0.628657660789402
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,sqrt,500,NearMiss(),0.4045476715953769
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,sqrt,1000,passthrough,0.7310762050278773
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,sqrt,1000,RandomUnderSampler(random_state=1410950),0.6281936236664322
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,sqrt,1000,NearMiss(),0.4043161919852543
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,log2,10,passthrough,0.7131927209229003
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,log2,10,RandomUnderSampler(random_state=1410950),0.5989288341673605
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,log2,10,NearMiss(),0.407099875771711
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,log2,100,passthrough,0.7287533246562165
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,log2,100,RandomUnderSampler(random_state=1410950),0.6247103810116655
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,log2,100,NearMiss(),0.4089584495447208
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,log2,500,passthrough,0.7315413200535718
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,log2,500,RandomUnderSampler(random_state=1410950),0.628657660789402
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,log2,500,NearMiss(),0.4045476715953769
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,log2,1000,passthrough,0.7310762050278773
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,log2,1000,RandomUnderSampler(random_state=1410950),0.6281936236664322
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,log2,1000,NearMiss(),0.4043161919852543
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,,10,passthrough,0.7194639589750224
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,,10,RandomUnderSampler(random_state=1410950),0.5975340280416395
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,,10,NearMiss(),0.3309314965870905
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,,100,passthrough,0.7215526649797489
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,,100,RandomUnderSampler(random_state=1410950),0.6258672401109162
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,,100,NearMiss(),0.33185606764917497
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,,500,passthrough,0.7255018310872534
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,,500,RandomUnderSampler(random_state=1410950),0.6293526385711322
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,,500,NearMiss(),0.3286056519829368
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,,1000,passthrough,0.7255023700386158
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,,1000,RandomUnderSampler(random_state=1410950),0.6298172146454644
SMOTE(random_state=1410950),balanced_subsample,gini,100.0,,1000,NearMiss(),0.3293014381917104
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,sqrt,10,passthrough,0.7131927209229003
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,sqrt,10,RandomUnderSampler(random_state=1410950),0.5989288341673605
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,sqrt,10,NearMiss(),0.407099875771711
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,sqrt,100,passthrough,0.7287533246562165
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,sqrt,100,RandomUnderSampler(random_state=1410950),0.6247103810116655
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,sqrt,100,NearMiss(),0.4089584495447208
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,sqrt,500,passthrough,0.7315413200535718
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,sqrt,500,RandomUnderSampler(random_state=1410950),0.628657660789402
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,sqrt,500,NearMiss(),0.4045476715953769
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,sqrt,1000,passthrough,0.7310762050278773
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,sqrt,1000,RandomUnderSampler(random_state=1410950),0.6281936236664322
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,sqrt,1000,NearMiss(),0.4043161919852543
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,log2,10,passthrough,0.7131927209229003
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,log2,10,RandomUnderSampler(random_state=1410950),0.5989288341673605
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,log2,10,NearMiss(),0.407099875771711
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,log2,100,passthrough,0.7287533246562165
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,log2,100,RandomUnderSampler(random_state=1410950),0.6247103810116655
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,log2,100,NearMiss(),0.4089584495447208
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,log2,500,passthrough,0.7315413200535718
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,log2,500,RandomUnderSampler(random_state=1410950),0.628657660789402
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,log2,500,NearMiss(),0.4045476715953769
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,log2,1000,passthrough,0.7310762050278773
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,log2,1000,RandomUnderSampler(random_state=1410950),0.6281936236664322
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,log2,1000,NearMiss(),0.4043161919852543
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,,10,passthrough,0.7194639589750224
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,,10,RandomUnderSampler(random_state=1410950),0.5975340280416395
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,,10,NearMiss(),0.3309314965870905
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,,100,passthrough,0.7215526649797489
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,,100,RandomUnderSampler(random_state=1410950),0.6258672401109162
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,,100,NearMiss(),0.33185606764917497
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,,500,passthrough,0.7255018310872534
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,,500,RandomUnderSampler(random_state=1410950),0.6293526385711322
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,,500,NearMiss(),0.3286056519829368
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,,1000,passthrough,0.7255023700386158
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,,1000,RandomUnderSampler(random_state=1410950),0.6298172146454644
SMOTE(random_state=1410950),balanced_subsample,gini,500.0,,1000,NearMiss(),0.3293014381917104
SMOTE(random_state=1410950),balanced_subsample,gini,,sqrt,10,passthrough,0.7131927209229003
SMOTE(random_state=1410950),balanced_subsample,gini,,sqrt,10,RandomUnderSampler(random_state=1410950),0.5989288341673605
SMOTE(random_state=1410950),balanced_subsample,gini,,sqrt,10,NearMiss(),0.407099875771711
SMOTE(random_state=1410950),balanced_subsample,gini,,sqrt,100,passthrough,0.7287533246562165
SMOTE(random_state=1410950),balanced_subsample,gini,,sqrt,100,RandomUnderSampler(random_state=1410950),0.6247103810116655
SMOTE(random_state=1410950),balanced_subsample,gini,,sqrt,100,NearMiss(),0.4089584495447208
SMOTE(random_state=1410950),balanced_subsample,gini,,sqrt,500,passthrough,0.7315413200535718
SMOTE(random_state=1410950),balanced_subsample,gini,,sqrt,500,RandomUnderSampler(random_state=1410950),0.628657660789402
SMOTE(random_state=1410950),balanced_subsample,gini,,sqrt,500,NearMiss(),0.4045476715953769
SMOTE(random_state=1410950),balanced_subsample,gini,,sqrt,1000,passthrough,0.7310762050278773
SMOTE(random_state=1410950),balanced_subsample,gini,,sqrt,1000,RandomUnderSampler(random_state=1410950),0.6281936236664322
SMOTE(random_state=1410950),balanced_subsample,gini,,sqrt,1000,NearMiss(),0.4043161919852543
SMOTE(random_state=1410950),balanced_subsample,gini,,log2,10,passthrough,0.7131927209229003
SMOTE(random_state=1410950),balanced_subsample,gini,,log2,10,RandomUnderSampler(random_state=1410950),0.5989288341673605
SMOTE(random_state=1410950),balanced_subsample,gini,,log2,10,NearMiss(),0.407099875771711
SMOTE(random_state=1410950),balanced_subsample,gini,,log2,100,passthrough,0.7287533246562165
SMOTE(random_state=1410950),balanced_subsample,gini,,log2,100,RandomUnderSampler(random_state=1410950),0.6247103810116655
SMOTE(random_state=1410950),balanced_subsample,gini,,log2,100,NearMiss(),0.4089584495447208
SMOTE(random_state=1410950),balanced_subsample,gini,,log2,500,passthrough,0.7315413200535718
SMOTE(random_state=1410950),balanced_subsample,gini,,log2,500,RandomUnderSampler(random_state=1410950),0.628657660789402
SMOTE(random_state=1410950),balanced_subsample,gini,,log2,500,NearMiss(),0.4045476715953769
SMOTE(random_state=1410950),balanced_subsample,gini,,log2,1000,passthrough,0.7310762050278773
SMOTE(random_state=1410950),balanced_subsample,gini,,log2,1000,RandomUnderSampler(random_state=1410950),0.6281936236664322
SMOTE(random_state=1410950),balanced_subsample,gini,,log2,1000,NearMiss(),0.4043161919852543
SMOTE(random_state=1410950),balanced_subsample,gini,,,10,passthrough,0.7194639589750224
SMOTE(random_state=1410950),balanced_subsample,gini,,,10,RandomUnderSampler(random_state=1410950),0.5975340280416395
SMOTE(random_state=1410950),balanced_subsample,gini,,,10,NearMiss(),0.3309314965870905
SMOTE(random_state=1410950),balanced_subsample,gini,,,100,passthrough,0.7215526649797489
SMOTE(random_state=1410950),balanced_subsample,gini,,,100,RandomUnderSampler(random_state=1410950),0.6258672401109162
SMOTE(random_state=1410950),balanced_subsample,gini,,,100,NearMiss(),0.33185606764917497
SMOTE(random_state=1410950),balanced_subsample,gini,,,500,passthrough,0.7255018310872534
SMOTE(random_state=1410950),balanced_subsample,gini,,,500,RandomUnderSampler(random_state=1410950),0.6293526385711322
SMOTE(random_state=1410950),balanced_subsample,gini,,,500,NearMiss(),0.3286056519829368
SMOTE(random_state=1410950),balanced_subsample,gini,,,1000,passthrough,0.7255023700386158
SMOTE(random_state=1410950),balanced_subsample,gini,,,1000,RandomUnderSampler(random_state=1410950),0.6298172146454644
SMOTE(random_state=1410950),balanced_subsample,gini,,,1000,NearMiss(),0.3293014381917104
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,sqrt,10,passthrough,0.715979638417531
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,sqrt,10,RandomUnderSampler(random_state=1410950),0.5945180562180166
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,sqrt,10,NearMiss(),0.382480847015961
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,sqrt,100,passthrough,0.7299128785122786
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,sqrt,100,RandomUnderSampler(random_state=1410950),0.6240143253272109
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,sqrt,100,NearMiss(),0.40756741607853597
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,sqrt,500,passthrough,0.7343255427913908
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,sqrt,500,RandomUnderSampler(random_state=1410950),0.6302852939036516
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,sqrt,500,NearMiss(),0.40640651484406787
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,sqrt,1000,passthrough,0.7350229458542514
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,sqrt,1000,RandomUnderSampler(random_state=1410950),0.6265686853089942
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,sqrt,1000,NearMiss(),0.4050119781940279
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,log2,10,passthrough,0.715979638417531
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,log2,10,RandomUnderSampler(random_state=1410950),0.5945180562180166
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,log2,10,NearMiss(),0.382480847015961
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,log2,100,passthrough,0.7299128785122786
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,log2,100,RandomUnderSampler(random_state=1410950),0.6240143253272109
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,log2,100,NearMiss(),0.40756741607853597
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,log2,500,passthrough,0.7343255427913908
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,log2,500,RandomUnderSampler(random_state=1410950),0.6302852939036516
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,log2,500,NearMiss(),0.40640651484406787
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,log2,1000,passthrough,0.7350229458542514
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,log2,1000,RandomUnderSampler(random_state=1410950),0.6265686853089942
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,log2,1000,NearMiss(),0.4050119781940279
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,,10,passthrough,0.7138882376559927
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,,10,RandomUnderSampler(random_state=1410950),0.6117030593574083
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,,10,NearMiss(),0.35367820831009106
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,,100,passthrough,0.7261965393933024
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,,100,RandomUnderSampler(random_state=1410950),0.6346955329016334
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,,100,NearMiss(),0.35878585037093325
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,,500,passthrough,0.7289839958392955
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,,500,RandomUnderSampler(random_state=1410950),0.637484067250351
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,,500,NearMiss(),0.3590170605053747
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,,1000,passthrough,0.7303785324893355
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,,1000,RandomUnderSampler(random_state=1410950),0.634928898841524
SMOTE(random_state=1410950),balanced_subsample,entropy,100.0,,1000,NearMiss(),0.3578558897952254
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,sqrt,10,passthrough,0.715979638417531
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,sqrt,10,RandomUnderSampler(random_state=1410950),0.5945180562180166
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,sqrt,10,NearMiss(),0.382480847015961
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,sqrt,100,passthrough,0.7299128785122786
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,sqrt,100,RandomUnderSampler(random_state=1410950),0.6240143253272109
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,sqrt,100,NearMiss(),0.40756741607853597
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,sqrt,500,passthrough,0.7343255427913908
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,sqrt,500,RandomUnderSampler(random_state=1410950),0.6302852939036516
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,sqrt,500,NearMiss(),0.40640651484406787
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,sqrt,1000,passthrough,0.7350229458542514
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,sqrt,1000,RandomUnderSampler(random_state=1410950),0.6265686853089942
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,sqrt,1000,NearMiss(),0.4050119781940279
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,log2,10,passthrough,0.715979638417531
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,log2,10,RandomUnderSampler(random_state=1410950),0.5945180562180166
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,log2,10,NearMiss(),0.382480847015961
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,log2,100,passthrough,0.7299128785122786
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,log2,100,RandomUnderSampler(random_state=1410950),0.6240143253272109
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,log2,100,NearMiss(),0.40756741607853597
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,log2,500,passthrough,0.7343255427913908
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,log2,500,RandomUnderSampler(random_state=1410950),0.6302852939036516
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,log2,500,NearMiss(),0.40640651484406787
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,log2,1000,passthrough,0.7350229458542514
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,log2,1000,RandomUnderSampler(random_state=1410950),0.6265686853089942
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,log2,1000,NearMiss(),0.4050119781940279
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,,10,passthrough,0.7138882376559927
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,,10,RandomUnderSampler(random_state=1410950),0.6117030593574083
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,,10,NearMiss(),0.35367820831009106
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,,100,passthrough,0.7261965393933024
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,,100,RandomUnderSampler(random_state=1410950),0.6346955329016334
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,,100,NearMiss(),0.35878585037093325
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,,500,passthrough,0.7289839958392955
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,,500,RandomUnderSampler(random_state=1410950),0.637484067250351
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,,500,NearMiss(),0.3590170605053747
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,,1000,passthrough,0.7303785324893355
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,,1000,RandomUnderSampler(random_state=1410950),0.634928898841524
SMOTE(random_state=1410950),balanced_subsample,entropy,500.0,,1000,NearMiss(),0.3578558897952254
SMOTE(random_state=1410950),balanced_subsample,entropy,,sqrt,10,passthrough,0.715979638417531
SMOTE(random_state=1410950),balanced_subsample,entropy,,sqrt,10,RandomUnderSampler(random_state=1410950),0.5945180562180166
SMOTE(random_state=1410950),balanced_subsample,entropy,,sqrt,10,NearMiss(),0.382480847015961
SMOTE(random_state=1410950),balanced_subsample,entropy,,sqrt,100,passthrough,0.7299128785122786
SMOTE(random_state=1410950),balanced_subsample,entropy,,sqrt,100,RandomUnderSampler(random_state=1410950),0.6240143253272109
SMOTE(random_state=1410950),balanced_subsample,entropy,,sqrt,100,NearMiss(),0.40756741607853597
SMOTE(random_state=1410950),balanced_subsample,entropy,,sqrt,500,passthrough,0.7343255427913908
SMOTE(random_state=1410950),balanced_subsample,entropy,,sqrt,500,RandomUnderSampler(random_state=1410950),0.6302852939036516
SMOTE(random_state=1410950),balanced_subsample,entropy,,sqrt,500,NearMiss(),0.40640651484406787
SMOTE(random_state=1410950),balanced_subsample,entropy,,sqrt,1000,passthrough,0.7350229458542514
SMOTE(random_state=1410950),balanced_subsample,entropy,,sqrt,1000,RandomUnderSampler(random_state=1410950),0.6265686853089942
SMOTE(random_state=1410950),balanced_subsample,entropy,,sqrt,1000,NearMiss(),0.4050119781940279
SMOTE(random_state=1410950),balanced_subsample,entropy,,log2,10,passthrough,0.715979638417531
SMOTE(random_state=1410950),balanced_subsample,entropy,,log2,10,RandomUnderSampler(random_state=1410950),0.5945180562180166
SMOTE(random_state=1410950),balanced_subsample,entropy,,log2,10,NearMiss(),0.382480847015961
SMOTE(random_state=1410950),balanced_subsample,entropy,,log2,100,passthrough,0.7299128785122786
SMOTE(random_state=1410950),balanced_subsample,entropy,,log2,100,RandomUnderSampler(random_state=1410950),0.6240143253272109
SMOTE(random_state=1410950),balanced_subsample,entropy,,log2,100,NearMiss(),0.40756741607853597
SMOTE(random_state=1410950),balanced_subsample,entropy,,log2,500,passthrough,0.7343255427913908
SMOTE(random_state=1410950),balanced_subsample,entropy,,log2,500,RandomUnderSampler(random_state=1410950),0.6302852939036516
SMOTE(random_state=1410950),balanced_subsample,entropy,,log2,500,NearMiss(),0.40640651484406787
SMOTE(random_state=1410950),balanced_subsample,entropy,,log2,1000,passthrough,0.7350229458542514
SMOTE(random_state=1410950),balanced_subsample,entropy,,log2,1000,RandomUnderSampler(random_state=1410950),0.6265686853089942
SMOTE(random_state=1410950),balanced_subsample,entropy,,log2,1000,NearMiss(),0.4050119781940279
SMOTE(random_state=1410950),balanced_subsample,entropy,,,10,passthrough,0.7138882376559927
SMOTE(random_state=1410950),balanced_subsample,entropy,,,10,RandomUnderSampler(random_state=1410950),0.6117030593574083
SMOTE(random_state=1410950),balanced_subsample,entropy,,,10,NearMiss(),0.35367820831009106
SMOTE(random_state=1410950),balanced_subsample,entropy,,,100,passthrough,0.7261965393933024
SMOTE(random_state=1410950),balanced_subsample,entropy,,,100,RandomUnderSampler(random_state=1410950),0.6346955329016334
SMOTE(random_state=1410950),balanced_subsample,entropy,,,100,NearMiss(),0.35878585037093325
SMOTE(random_state=1410950),balanced_subsample,entropy,,,500,passthrough,0.7289839958392955
SMOTE(random_state=1410950),balanced_subsample,entropy,,,500,RandomUnderSampler(random_state=1410950),0.637484067250351
SMOTE(random_state=1410950),balanced_subsample,entropy,,,500,NearMiss(),0.3590170605053747
SMOTE(random_state=1410950),balanced_subsample,entropy,,,1000,passthrough,0.7303785324893355
SMOTE(random_state=1410950),balanced_subsample,entropy,,,1000,RandomUnderSampler(random_state=1410950),0.634928898841524
SMOTE(random_state=1410950),balanced_subsample,entropy,,,1000,NearMiss(),0.3578558897952254
SMOTE(random_state=1410950),,gini,100.0,sqrt,10,passthrough,0.7192322098892187
SMOTE(random_state=1410950),,gini,100.0,sqrt,10,RandomUnderSampler(random_state=1410950),0.5877852063240553
SMOTE(random_state=1410950),,gini,100.0,sqrt,10,NearMiss(),0.38666068430654477
SMOTE(random_state=1410950),,gini,100.0,sqrt,100,passthrough,0.7294488413893088
SMOTE(random_state=1410950),,gini,100.0,sqrt,100,RandomUnderSampler(random_state=1410950),0.6298164062184208
SMOTE(random_state=1410950),,gini,100.0,sqrt,100,NearMiss(),0.40594113034269225
SMOTE(random_state=1410950),,gini,100.0,sqrt,500,passthrough,0.7315402421508471
SMOTE(random_state=1410950),,gini,100.0,sqrt,500,RandomUnderSampler(random_state=1410950),0.6258710127704525
SMOTE(random_state=1410950),,gini,100.0,sqrt,500,NearMiss(),0.4082634717629907
SMOTE(random_state=1410950),,gini,100.0,sqrt,1000,passthrough,0.7320053571765417
SMOTE(random_state=1410950),,gini,100.0,sqrt,1000,RandomUnderSampler(random_state=1410950),0.6247098420603032
SMOTE(random_state=1410950),,gini,100.0,sqrt,1000,NearMiss(),0.4043161919852543
SMOTE(random_state=1410950),,gini,100.0,log2,10,passthrough,0.7192322098892187
