,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
92,0.14322280883789062,0.04687615661463856,0.1100236415863037,0.0018391816862762082,balanced_subsample,gini,500,,10,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 500, 'max_features': None, 'n_estimators': 10}",0.7122969837587007,0.743321718931475,0.7166085946573751,0.6945412311265969,0.7409988385598142,0.7215534734067924,0.018394425234906725,172
93,0.9653309345245361,0.0464077551731243,0.11631207466125489,0.004224866994739259,balanced_subsample,gini,500,,100,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 500, 'max_features': None, 'n_estimators': 100}",0.7296983758700696,0.7502903600464577,0.7247386759581882,0.710801393728223,0.7398373983739838,0.7310732407953845,0.013409495733444814,94
94,5.371536779403686,0.46747291268585633,0.4990192413330078,0.04828214297455426,balanced_subsample,gini,500,,500,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 500, 'max_features': None, 'n_estimators': 500}",0.7273781902552204,0.7549361207897793,0.7317073170731707,0.7154471544715447,0.7386759581881533,0.7336289481555738,0.013059940105889333,67
95,11.591531467437743,0.13136584728807818,0.7297413349151611,0.06462504650737534,balanced_subsample,gini,500,,1000,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 500, 'max_features': None, 'n_estimators': 1000}",0.7238979118329466,0.7526132404181185,0.7259001161440186,0.7142857142857143,0.7398373983739838,0.7313068762109564,0.01342070583064469,88
96,0.13791451454162598,0.003349361137463376,0.12795166969299315,0.005943593401143367,balanced_subsample,gini,,sqrt,10,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 10}",0.7146171693735499,0.7305458768873403,0.7038327526132404,0.6910569105691057,0.7154471544715447,0.7110999727829561,0.013144950960964383,211
97,1.1352982997894288,0.08138316513332602,0.1635641098022461,0.04565829188445079,balanced_subsample,gini,,sqrt,100,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 100}",0.7146171693735499,0.7468060394889663,0.710801393728223,0.7038327526132404,0.7421602787456446,0.7236435267899248,0.0174254663110351,163
98,4.594222545623779,0.5282772234471869,0.3760854244232178,0.052046816116078004,balanced_subsample,gini,,sqrt,500,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 500}",0.7076566125290024,0.7560975609756098,0.7142857142857143,0.7073170731707317,0.7386759581881533,0.7248065838298423,0.01940194830684411,157
99,8.106413173675538,0.07104406994327102,0.6623185634613037,0.055139267860744946,balanced_subsample,gini,,sqrt,1000,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 1000}",0.7111368909512761,0.7514518002322881,0.7166085946573751,0.7084785133565621,0.7386759581881533,0.7252703514771309,0.016863719134979693,151
100,0.11955242156982422,0.0031483173619522736,0.11138224601745605,0.0014230774117055414,balanced_subsample,gini,,log2,10,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 10}",0.7146171693735499,0.7305458768873403,0.7038327526132404,0.6910569105691057,0.7154471544715447,0.7110999727829561,0.013144950960964383,211
101,0.8736488342285156,0.03965071416019585,0.11139311790466308,0.0029475252865968538,balanced_subsample,gini,,log2,100,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 100}",0.7146171693735499,0.7468060394889663,0.710801393728223,0.7038327526132404,0.7421602787456446,0.7236435267899248,0.0174254663110351,163
